,pred_dust_percent,speed_discrete,dust>50,dust>35,dust>25,dust>15,dust>5,collected_on_localtime,is_rev1,camera_location,camera_location_grouped,latitude,longitude,robot_name,operation_time,id,collected_on_localtime,speed_kph
116022,0.0,A:0-2,False,False,False,False,False,2022-05-07 18:15:19.934000-05:00,hitchhiker,side-right-left,rev1_side_rear,43.19371469999999,-91.2262835,hitchhiker_26,daytime,62c77309e22f8229a31b33d6,2022-05-07 18:15:19.934000-05:00,1.8359375
37208,0.0,A:0-2,False,False,False,False,False,2023-04-24 15:50:01.346000-05:00,loamy,front-center-left,rev1_front,40.98367689999999,-87.8670003,loamy_733,daytime,64470604ec89e25bcd1b2ebb,2023-04-24 15:50:01.346000-05:00,0.00390625
3312,0.0,A:0-2,False,False,False,False,False,2022-08-22 19:34:29.320000-05:00,loamy,rear-right,rev1_rear,36.95450589999999,-121.5188641,loamy_06,daytime,63050ea0ae07ef02c0b4791a,2022-08-22 19:34:29.320000-05:00,0.00390625
212530,0.0,D:25+,False,False,False,False,False,2021-10-27 13:17:57.482000-05:00,hitchhiker,side-right-right,rev1_side_rear,31.34623209999998,-83.9608544,hitchhiker_05,daytime,61f8c4acfa31da70e9ad721a,2021-10-27 13:17:57.482000-05:00,41.53125
78832,0.0,A:0-2,False,False,False,False,False,2021-09-23 15:40:09.446000-05:00,loamy,side-left-right,rev1_side_rear,32.21173159999998,-91.8396069,loamy_05,daytime,6152ba6a423a966f04c128f7,2021-09-23 15:40:09.446000-05:00,0.01171875
168177,0.0,A:0-2,False,False,False,False,False,2022-10-22 13:43:25.637000-05:00,loamy,front-right-left,rev1_side_front,43.87698749999999,-93.9866198,loamy_799,daytime,63a27bdebe9a9d44bb98759f,2022-10-22 13:43:25.637000-05:00,0.00390625
12358,0.0,A:0-2,False,False,False,False,False,2021-10-25 18:03:14.355000-05:00,loamy,front-left-left,rev1_side_front,43.61679129999999,-94.0365807,loamy_735,daytime,618cebedc2476870fe5a3aa9,2021-10-25 18:03:14.355000-05:00,0.015625
210720,0.0,C:10-25,False,False,False,False,False,2023-06-14 13:05:44.493000-05:00,loamy,front-right-left,rev1_side_front,36.95354609999999,-121.5192072,loamy_6,daytime,648a0634e5bff630036b4297,2023-06-14 13:05:44.493000-05:00,12.6640625
194325,0.0,A:0-2,False,False,False,False,False,2023-04-26 15:09:05.707000-05:00,loamy,front-center-right,rev1_front,41.47510519999999,-89.5255523,loamy_842,daytime,64498a3c7689bb5628b37cff,2023-04-26 15:09:05.707000-05:00,0.01953125
137365,0.0,C:10-25,False,False,False,False,False,2022-11-16 13:07:06.539000-06:00,peaty,front-right-left,rev1_side_front,38.66884739999999,-94.7835472,peaty_07,daytime,63a3535d889ef6eb64570e6e,2022-11-16 13:07:06.539000-06:00,10.05078125
185131,0.0,C:10-25,False,False,False,False,False,2022-05-14 11:43:30.378000-05:00,hitchhiker,side-right-left,rev1_side_rear,35.76897619999999,-91.2035746,hitchhiker_31,daytime,62be4c02d949b571a96ef94d,2022-05-14 11:43:30.378000-05:00,17.69140625
45436,0.0,A:0-2,False,False,False,False,False,2021-12-06 14:39:36.513000-06:00,loamy,front-left-left,rev1_side_front,41.75143799999998,-93.6530755,loamy_204,daytime,61ba67a17b55a20065dd41a4,2021-12-06 14:39:36.513000-06:00,0.015625
67764,12.1185302734375,B:2-10,False,False,False,False,True,2022-03-20 20:18:49.294000-05:00,loamy,front-left-left,rev1_side_front,30.90707309999999,-96.7297094,loamy_733,nightime,62871fdc53ddfa694455996c,2022-03-20 20:18:49.294000-05:00,8.015625
78213,0.0,C:10-25,False,False,False,False,False,2023-05-04 09:48:10.020000-05:00,hitchhiker,front-right-right,rev1_side_front,41.07335429999999,-89.99653810000001,hitchhiker_13,daytime,649ebc3ba6c3415e4e82a02f,2023-05-04 09:48:10.020000-05:00,13.97265625
24790,0.0,A:0-2,False,False,False,False,False,2021-12-02 16:38:59.602000-06:00,loamy,front-right-right,rev1_side_front,41.76723819999998,-93.4920546,loamy_204,daytime,61b06c1216fe7dae0cb33e4d,2021-12-02 16:38:59.602000-06:00,0.02734375
79555,0.0,C:10-25,False,False,False,False,False,2022-05-02 18:42:18.608000-05:00,loamy,front-right-left,rev1_side_front,41.63217679999999,-89.3274492,loamy_752,daytime,6286c78eec6a70976b31938d,2022-05-02 18:42:18.608000-05:00,12.48828125
40845,0.0,A:0-2,False,False,False,False,False,2021-12-08 08:20:21.395000-06:00,loamy,rear-right,rev1_rear,41.75426139999999,-93.6571048,loamy_204,daytime,61ba7ff4f3c3c58576869f27,2021-12-08 08:20:21.395000-06:00,0.01171875
188299,0.0,D:25+,False,False,False,False,False,2023-05-22 13:11:23.797000-05:00,hitchhiker,T02,halo_front,40.04658649999999,-86.48258270000001,hitchhiker_101,daytime,64aa737efad541cef5d1b262,2023-05-22 13:11:23.797000-05:00,41.26953125
140850,0.0,C:10-25,False,False,False,False,False,2022-08-22 15:19:37.721000-05:00,loamy,side-left-left,rev1_side_rear,36.95358809999999,-121.5200804,loamy_06,daytime,630438dd39ff0b79dfd16f80,2022-08-22 15:19:37.721000-05:00,10.99609375
153356,0.0,B:2-10,False,False,False,False,False,2022-07-28 20:15:29.133000-05:00,loamy,front-right-right,rev1_side_front,36.90755729999999,-98.656702,loamy_733,daytime,62e8329287bb882014accdb8,2022-07-28 20:15:29.133000-05:00,9.51171875
108686,0.0,C:10-25,False,False,False,False,False,2022-11-22 14:57:48.114000-06:00,peaty,front-right-left,rev1_side_front,26.449737899999988,-97.7106422,peaty_05,daytime,63a2b78861627e618ba0ee3c,2022-11-22 14:57:48.114000-06:00,12.68359375
23070,0.0,A:0-2,False,False,False,False,False,2021-09-16 10:40:47.470000-05:00,loamy,side-left-left,rev1_side_rear,32.37789939999999,-91.9130066,loamy_735,daytime,6153149643ee0061f7ffa96e,2021-09-16 10:40:47.470000-05:00,0.0078125
184385,0.0,A:0-2,False,False,False,False,False,2023-05-23 12:54:02.449000-05:00,loamy,front-center-right,rev1_front,42.16830549999999,-93.7759704,loamy_253,daytime,646e2390dd09f1e66e1248b3,2023-05-23 12:54:02.449000-05:00,0.01171875
185218,0.0,B:2-10,False,False,False,False,False,2022-10-26 18:45:31.599000-05:00,loamy,front-left-left,rev1_side_front,43.76256959999999,-93.8708639,loamy_799,nightime,63977433cdb3dd76eb829033,2022-10-26 18:45:31.599000-05:00,3.76171875
9269,8.10165405273437,B:2-10,False,False,False,False,True,2021-12-17 20:04:10.171000-06:00,loamy,front-left-right,rev1_side_front,32.40080119999999,-100.5799593,loamy_733,nightime,61c328c0b86d90ef2ebe7eea,2021-12-17 20:04:10.171000-06:00,7.44140625
199232,0.0,D:25+,False,False,False,False,False,2022-05-03 07:07:35.268000-05:00,hitchhiker,rear-left,rev1_rear,34.92848129999999,-86.71354330000001,hitchhiker_47,daytime,6355a0ec86fcaabce9586db7,2022-05-03 07:07:35.268000-05:00,29.20703125
98643,0.0,B:2-10,False,False,False,False,False,2021-08-26 23:50:59.646000-05:00,loamy,front-right-left,rev1_side_front,36.95417019999999,-121.5197159,loamy_06,nightime,6129313b245ab99e71c46efa,2021-08-26 23:50:59.646000-05:00,6.87109375
57281,22.412872314453118,C:10-25,False,False,False,True,True,2021-09-24 19:33:23.968000-05:00,loamy,front-center-right,rev1_front,32.2159298,-91.8379537,loamy_05,nightime,61669885d3cfe2eb7cf67174,2021-09-24 19:33:23.968000-05:00,13.69140625
84897,0.0,B:2-10,False,False,False,False,False,2022-10-17 12:52:36.929000-05:00,loamy,front-right-left,rev1_side_front,42.11463899999999,-96.184718,loamy_253,daytime,635b1643ece9514ba0b39d10,2022-10-17 12:52:36.929000-05:00,8.609375
195165,0.0,C:10-25,False,False,False,False,False,2022-01-25 19:03:58.099000-06:00,loamy,front-right-right,rev1_side_front,36.953753499999976,-121.5188947,loamy_06,daytime,61f1ced4402dbdbbfce8f090,2022-01-25 19:03:58.099000-06:00,11.375
142923,0.0,A:0-2,False,False,False,False,False,2023-05-12 14:41:10.644000-05:00,hitchhiker,T03,halo_front,40.02210469999999,-86.3520871,hitchhiker_101,daytime,6463ed1e74542da365ac7e98,2023-05-12 14:41:10.644000-05:00,0.046875
165098,0.0,B:2-10,False,False,False,False,False,2023-04-17 14:23:17.836000-05:00,loamy,front-right-left,rev1_side_front,41.76727059999999,-93.485992,loamy_204,daytime,6444ca2308efc7e8210555f1,2023-04-17 14:23:17.836000-05:00,9.4765625
8573,0.0,B:2-10,False,False,False,False,False,2022-02-24 08:17:17.085000-06:00,loamy,front-left-left,rev1_side_front,32.324762599999985,-100.7317182,loamy_733,daytime,6282335be1c77cb338a1d034,2022-02-24 08:17:17.085000-06:00,7.85546875
179616,0.0,B:2-10,False,False,False,False,False,2022-10-04 17:14:29.649000-05:00,hitchhiker,front-right-left,rev1_side_front,41.71189659999999,-88.48051910000001,hitchhiker_19,daytime,633f3a6e9ef36abfeb2083b0,2022-10-04 17:14:29.649000-05:00,8.8828125
25562,0.0,A:0-2,False,False,False,False,False,2021-08-30 18:30:45.874000-05:00,loamy,front-right-right,rev1_side_front,36.953537599999976,-121.5194175,loamy_06,daytime,614a2fbf098d9d63d0ffc59f,2021-08-30 18:30:45.874000-05:00,0.01953125
215662,0.0,A:0-2,False,False,False,False,False,2021-09-22 18:36:38.933000-05:00,loamy,side-left-left,rev1_side_rear,32.3514965,-91.9127734,loamy_735,daytime,6152c6700f931166c386ca94,2021-09-22 18:36:38.933000-05:00,0.01171875
202242,21.1181640625,C:10-25,False,False,False,True,True,2021-12-08 20:16:53.311000-06:00,loamy,side-left-right,rev1_side_rear,36.9528876,-121.5172706,loamy_06,nightime,61b3dbbdb2442eca5f8c43c0,2021-12-08 20:16:53.311000-06:00,10.71484375
146262,0.0,A:0-2,False,False,False,False,False,2023-05-04 11:10:40.065000-05:00,loamy,front-center-right,rev1_front,41.76710919999999,-93.4884946,loamy_204,daytime,64551449a92ab420bd890805,2023-05-04 11:10:40.065000-05:00,0.015625
61504,26.715850830078118,A:0-2,False,False,True,True,True,2021-10-14 19:07:27.707000-05:00,loamy,front-right-left,rev1_side_front,35.673817799999995,-91.19258,loamy_05,nightime,616f9adcd167b2c114711c97,2021-10-14 19:07:27.707000-05:00,0.0
207711,0.0,B:2-10,False,False,False,False,False,2023-04-13 12:50:20-05:00,loamy,front-right-right,rev1_side_front,41.42355689999999,-89.5721341,loamy_842,daytime,6443f58be0c32be4d855edb7,2023-04-13 12:50:20-05:00,2.76953125
108791,0.0,A:0-2,False,False,False,False,False,2021-12-17 13:04:29.301000-06:00,loamy,side-left-left,rev1_side_rear,32.39815589999998,-100.5870999,loamy_733,daytime,61c3a931206be6e3b4d57e84,2021-12-17 13:04:29.301000-06:00,0.01171875
104912,0.0,C:10-25,False,False,False,False,False,2022-08-06 19:44:47.609000-05:00,loamy,front-right-right,rev1_side_front,44.66522299999999,-98.8124019,loamy_756,daytime,62f7c86a38072da94056fa5c,2022-08-06 19:44:47.609000-05:00,12.43359375
193447,0.0,B:2-10,False,False,False,False,False,2021-10-03 16:03:45.436000-05:00,loamy,rear-left,rev1_rear,43.9489432,-93.9732628,loamy_752,daytime,615efc371d5af21b8b68548c,2021-10-03 16:03:45.436000-05:00,9.49609375
228831,11.9049072265625,B:2-10,False,False,False,False,True,2022-05-12 23:28:46.621000-05:00,hitchhiker,front-center-right,rev1_front,40.00417159999999,-85.5315923,hitchhiker_22,nightime,62cdcdc0d5241a293855b077,2022-05-12 23:28:46.621000-05:00,2.4609375
23148,0.0,B:2-10,False,False,False,False,False,2021-09-09 23:18:54.965000-05:00,loamy,side-left-right,rev1_side_rear,32.3584683,-91.9088751,loamy_05,nightime,614434740a70a15cfce60151,2021-09-09 23:18:54.965000-05:00,3.46875
180380,0.0,C:10-25,False,False,False,False,False,2023-05-19 16:26:17.222000-05:00,hitchhiker,T09,halo_rear,47.02238709999999,-97.5013123,hitchhiker_122,daytime,646ec4920b4ee4adb8a292e6,2023-05-19 16:26:17.222000-05:00,16.94921875
214268,0.0,A:0-2,False,False,False,False,False,2022-06-14 10:01:11.516000-05:00,hitchhiker,side-left-left,rev1_side_rear,36.17483079999999,-119.6856966,hitchhiker_32,daytime,6364952975d19fdbb37812a8,2022-06-14 10:01:11.516000-05:00,0.0078125
10684,0.0,B:2-10,False,False,False,False,False,2021-09-18 13:35:08.662000-05:00,triton,side-left-left,rev1_side_rear,32.6217743,-100.7041799,triton_01,daytime,614d0a739b2f4c0f6abf278f,2021-09-18 13:35:08.662000-05:00,4.171875
157905,0.0,C:10-25,False,False,False,False,False,2021-12-16 10:51:13.019000-06:00,loamy,front-left-right,rev1_side_front,32.4504556,-100.5024046,loamy_735,daytime,61c248878816c25895d88293,2021-12-16 10:51:13.019000-06:00,12.4140625
144091,0.0,C:10-25,False,False,False,False,False,2023-05-03 20:01:25.951000-05:00,loamy,front-right-left,rev1_side_front,43.6126973,-93.9639027,loamy_731,daytime,64629892e1e0cc9cb40414a7,2023-05-03 20:01:25.951000-05:00,10.328125
52369,0.32806396484375,B:2-10,False,False,False,False,False,2021-11-01 21:17:44.390000-05:00,loamy,side-left-right,rev1_side_rear,43.6149787,-94.1193469,loamy_735,nightime,618d62cee23cc9a9132cda97,2021-11-01 21:17:44.390000-05:00,8.73828125
92233,0.0,A:0-2,False,False,False,False,False,2023-04-14 11:06:57.480000-05:00,loamy,front-right-right,rev1_side_front,41.76406229999999,-93.4887528,loamy_204,daytime,64445e1942696b85f21d84e3,2023-04-14 11:06:57.480000-05:00,1.80859375
93450,0.0,D:25+,False,False,False,False,False,2022-06-10 09:24:29.275000-05:00,loamy,rear-right,rev1_rear,46.32603099999999,-97.457892,loamy_733,daytime,62a8417835fa0c455f37528e,2022-06-10 09:24:29.275000-05:00,29.125
200945,0.0,A:0-2,False,False,False,False,False,2022-03-23 10:57:02.613000-05:00,hitchhiker,side-right-right,rev1_side_rear,35.75112209999999,-91.1868198,hitchhiker_31,daytime,62bdf7d6f007ca6304de37ff,2022-03-23 10:57:02.613000-05:00,0.0078125
145740,0.0,C:10-25,False,False,False,False,False,2022-10-03 11:27:48.462000-05:00,hitchhiker,front-center-right,rev1_front,35.41663099999999,-91.3365839,hitchhiker_15,daytime,633de01d07214000f2748262,2022-10-03 11:27:48.462000-05:00,11.21484375
151994,0.0,B:2-10,False,False,False,False,False,2022-05-14 20:59:37.067000-05:00,hitchhiker,side-left-left,rev1_side_rear,39.99002299999999,-85.4502442,hitchhiker_38,nightime,6355483f01a7ff90f499b254,2022-05-14 20:59:37.067000-05:00,7.57421875
149771,0.0,A:0-2,False,False,False,False,False,2022-10-11 19:30:28.802000-05:00,loamy,side-right-left,rev1_side_rear,42.12791499999999,-96.1840588,loamy_253,nightime,634e328e614b8099ff521131,2022-10-11 19:30:28.802000-05:00,0.01171875
71912,0.0,A:0-2,False,False,False,False,False,2021-12-17 14:02:41.012000-06:00,loamy,front-center-right,rev1_front,36.3429104,-101.2614231,loamy_752,daytime,61c487eb8816c25895e25646,2021-12-17 14:02:41.012000-06:00,0.0078125
183888,33.99200439453125,A:0-2,False,False,True,True,True,2023-04-13 21:41:12.773000-05:00,hitchhiker,front-right-right,rev1_side_front,42.54606049999999,-96.6452903,hitchhiker_45,nightime,649fc1cc96da59a3f49c6f97,2023-04-13 21:41:12.773000-05:00,0.828125
150653,4.26788330078125,C:10-25,False,False,False,False,False,2022-04-30 18:25:25.226000-05:00,hitchhiker,side-right-left,rev1_side_rear,32.308882899999986,-91.204717,hitchhiker_25,daytime,62cc9b645a04d69622444aa8,2022-04-30 18:25:25.226000-05:00,15.4609375
69703,0.0,B:2-10,False,False,False,False,False,2023-04-08 11:35:27.477000-05:00,hitchhiker,front-left-left,rev1_side_front,37.52439289999999,-87.8159141,hitchhiker_28,daytime,64590063cf5224587209b97e,2023-04-08 11:35:27.477000-05:00,9.03125
52324,0.0,C:10-25,False,False,False,False,False,2021-10-19 10:58:30.110000-05:00,loamy,front-right-left,rev1_side_front,35.67464479999998,-91.1855871,loamy_05,daytime,618184f7d1d91ff0a6f4d639,2021-10-19 10:58:30.110000-05:00,13.42578125
182909,0.0,B:2-10,False,False,False,False,False,2022-02-18 17:34:17.311000-06:00,loamy,front-center-right,rev1_front,36.95327569999998,-121.5185759,loamy_06,daytime,627fc815156423a98edfd8de,2022-02-18 17:34:17.311000-06:00,6.3125
45646,43.65310668945312,B:2-10,False,True,True,True,True,2022-09-16 22:50:37.673000-05:00,loamy,rear-left,rev1_rear,30.91625039999999,-96.7154578,loamy_756,nightime,6336372ccfc2e9c099b13148,2022-09-16 22:50:37.673000-05:00,8.69140625
61712,0.0,B:2-10,False,False,False,False,False,2021-11-15 17:53:56.088000-06:00,peaty,side-right-left,rev1_side_rear,41.77621719999999,-93.2196963,peaty_04,nightime,6197746d0e0313008a290647,2021-11-15 17:53:56.088000-06:00,7.02734375
221109,0.0,B:2-10,False,False,False,False,False,2022-01-06 18:19:52.381000-06:00,loamy,front-right-right,rev1_side_front,36.3536034,-101.2907127,loamy_752,nightime,61e21a39c8f15657a28372f1,2022-01-06 18:19:52.381000-06:00,2.875
182324,0.0,B:2-10,False,False,False,False,False,2022-11-01 17:36:35.400000-05:00,loamy,front-center-left,rev1_front,42.14803519999999,-96.2777705,loamy_909,daytime,638a93d6bdb45562a92f61c2,2022-11-01 17:36:35.400000-05:00,8.1328125
95419,0.0,B:2-10,False,False,False,False,False,2021-10-05 17:38:15.119000-05:00,peaty,side-right-left,rev1_side_rear,32.20552089999998,-91.8386449,peaty_02,daytime,61662b6a1686314723a9775a,2021-10-05 17:38:15.119000-05:00,6.71484375
156246,1.04598999023437,B:2-10,False,False,False,False,False,2022-07-29 06:43:30.203000-05:00,loamy,front-left-right,rev1_side_front,36.90320739999999,-98.6484844,loamy_733,daytime,62e851ce1b92e9621ae1ef66,2022-07-29 06:43:30.203000-05:00,9.2734375
232737,0.0,C:10-25,False,False,False,False,False,2021-10-24 15:22:29.210000-05:00,loamy,front-right-right,rev1_side_front,43.93051679999999,-94.0436505,loamy_752,daytime,617f6501d707b9974ecb77bd,2021-10-24 15:22:29.210000-05:00,10.06640625
209070,0.65155029296875,B:2-10,False,False,False,False,False,2022-06-29 14:17:31.865000-05:00,loamy,rear-left,rev1_rear,36.95445279999999,-121.5185903,loamy_06,daytime,62bdff039a5ff59f418e37f7,2022-06-29 14:17:31.865000-05:00,4.12109375
121525,0.0,A:0-2,False,False,False,False,False,2022-01-27 18:52:18.286000-06:00,loamy,side-left-left,rev1_side_rear,36.95378449999998,-121.5191461,loamy_06,daytime,61f4bb5728ee6b1961f7fba8,2022-01-27 18:52:18.286000-06:00,0.00390625
75237,0.0,A:0-2,False,False,False,False,False,2023-01-12 08:00:01.058000-06:00,loamy,front-left-right,rev1_side_front,26.72678009999999,-80.86335820000001,loamy_817,daytime,646e6ead5998668b44c91b21,2023-01-12 08:00:01.058000-06:00,0.0078125
225702,0.0,A:0-2,False,False,False,False,False,2023-04-17 22:40:44.141000-05:00,hitchhiker,T11,halo_rear,37.41895469999999,-87.7252351,hitchhiker_102,nightime,64471d72ccadf49d28328ab6,2023-04-17 22:40:44.141000-05:00,0.01171875
45182,2.53753662109375,A:0-2,False,False,False,False,False,2022-02-07 18:51:43.687000-06:00,loamy,rear-right,rev1_rear,32.88687779999998,-101.1405534,loamy_733,nightime,620b0251f6b7b1c24bfcc1d5,2022-02-07 18:51:43.687000-06:00,0.00390625
19088,0.0,B:2-10,False,False,False,False,False,2022-06-09 11:51:52.620000-05:00,loamy,front-right-left,rev1_side_front,46.34134949999999,-97.5747952,loamy_733,daytime,62a85c0b98743f38dc959ee9,2022-06-09 11:51:52.620000-05:00,9.8359375
149902,0.0,B:2-10,False,False,False,False,False,2022-03-16 19:00:25.549000-05:00,loamy,side-left-left,rev1_side_rear,39.64220699999999,-97.7340815,loamy_752,daytime,6281e016f312ba5d2617860f,2022-03-16 19:00:25.549000-05:00,6.0078125
115028,0.0,A:0-2,False,False,False,False,False,2023-05-02 10:42:41.261000-05:00,hitchhiker,T09,halo_rear,39.20599399999999,-89.11977010000001,hitchhiker_112,daytime,645c6103380001044bfd2d4e,2023-05-02 10:42:41.261000-05:00,0.01171875
114417,19.830322265625,A:0-2,False,False,False,True,True,2021-10-12 21:18:30.959000-05:00,loamy,front-center-left,rev1_front,43.6178444,-94.0412917,loamy_735,nightime,6182177940f974fdb12e59cd,2021-10-12 21:18:30.959000-05:00,0.0078125
109398,0.0,C:10-25,False,False,False,False,False,2021-10-18 12:01:27.411000-05:00,peaty,side-right-right,rev1_side_rear,43.691351699999984,-94.0472923,peaty_03,daytime,617c4ee7e3436fedd83bf5f4,2021-10-18 12:01:27.411000-05:00,10.5078125
160837,2.72903442382812,B:2-10,False,False,False,False,False,2022-10-12 18:50:05.786000-05:00,peaty,front-left-right,rev1_side_front,38.67623889999999,-87.437031,peaty_05,nightime,634e1e0081498caaf35a2914,2022-10-12 18:50:05.786000-05:00,5.7890625
77549,0.0,B:2-10,False,False,False,False,False,2021-10-24 11:12:19.627000-05:00,hitchhiker,rear-right,rev1_rear,32.520865999999984,-91.3310233,hitchhiker_05,daytime,61f8b2ff79b1c99ba9f4175a,2021-10-24 11:12:19.627000-05:00,5.6015625
10246,0.0,A:0-2,False,False,False,False,False,2022-03-16 13:52:48.735000-05:00,loamy,side-left-right,rev1_side_rear,39.64845259999999,-97.7292355,loamy_752,daytime,6284d62262cfdfc60ebf4a96,2022-03-16 13:52:48.735000-05:00,0.0078125
166558,0.0,B:2-10,False,False,False,False,False,2022-10-08 15:42:11.275000-05:00,hitchhiker,front-left-right,rev1_side_front,41.65132729999999,-88.5955811,hitchhiker_19,daytime,63448a5a41c93d71000e48b9,2022-10-08 15:42:11.275000-05:00,9.0390625
225036,0.0,C:10-25,False,False,False,False,False,2023-05-22 13:17:18.407000-05:00,hitchhiker,T15,halo_side,40.03425279999999,-86.4533499,hitchhiker_102,daytime,64aa7a6bc8aaccbf42738027,2023-05-22 13:17:18.407000-05:00,19.3515625
160730,0.0,A:0-2,False,False,False,False,False,2023-04-19 17:16:33.276000-05:00,loamy,front-right-left,rev1_side_front,40.98071159999999,-87.86858480000001,loamy_733,daytime,6444d34e2d4060251b6d1b60,2023-04-19 17:16:33.276000-05:00,0.0078125
44126,7.63320922851562,B:2-10,False,False,False,False,True,2022-06-09 17:00:00.099000-05:00,loamy,rear-right,rev1_rear,46.32653629999999,-97.5827065,loamy_733,daytime,62a823c80230b83507dc936d,2022-06-09 17:00:00.099000-05:00,9.0703125
89506,0.0,B:2-10,False,False,False,False,False,2022-12-15 08:40:22.338000-06:00,loamy,front-left-left,rev1_side_front,36.20160479999999,-101.0127685,loamy_851,daytime,63a20c48ce441255e3798d86,2022-12-15 08:40:22.338000-06:00,5.87890625
72655,0.0,B:2-10,False,False,False,False,False,2022-10-31 19:44:21.437000-05:00,loamy,front-right-left,rev1_side_front,43.61366529999999,-93.9986463,loamy_731,nightime,638f9de44552f52433c72169,2022-10-31 19:44:21.437000-05:00,9.9140625
20811,35.56747436523437,B:2-10,False,True,True,True,True,2022-01-22 19:35:57.319000-06:00,loamy,side-right-left,rev1_side_rear,32.897301,-101.1537478,loamy_735,nightime,61f9ba68dc82814e351ae5db,2022-01-22 19:35:57.319000-06:00,7.98046875
114295,0.0,B:2-10,False,False,False,False,False,2022-11-03 19:15:09.603000-05:00,loamy,front-center-right,rev1_front,42.20553409999999,-96.1639406,loamy_909,nightime,63897143e56ece891ca603ef,2022-11-03 19:15:09.603000-05:00,8.76953125
52641,0.0,C:10-25,False,False,False,False,False,2023-01-11 21:19:42.583000-06:00,loamy,front-center-right,rev1_front,36.22082869999999,-101.1730488,loamy_851,nightime,63c76cc58ef97934174ee54b,2023-01-11 21:19:42.583000-06:00,15.2421875
148380,0.0,C:10-25,False,False,False,False,False,2022-04-24 12:52:58.941000-05:00,hitchhiker,rear-left,rev1_rear,39.94056959999999,-85.470039,hitchhiker_38,daytime,63562bf632f0dc131be8fef4,2022-04-24 12:52:58.941000-05:00,12.31640625
144770,0.0,C:10-25,False,False,False,False,False,2022-09-30 11:47:09.459000-05:00,hitchhiker,front-center-right,rev1_front,35.43955909999999,-91.2975595,hitchhiker_15,daytime,633a0f0a4b3fbf6cc323f15a,2022-09-30 11:47:09.459000-05:00,17.03515625
